platform,country,country_code,region,city
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Just-Luzac"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Laurent-Darce"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Laurent-De-La-Pree"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Laurent-Les-Ég"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Laurent-Médoc"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Laurent-Sur-Go"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Leger-De-La-Ma"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Léonard-De-Nob"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Lon-Les-Mines"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Loubès"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Louis-De-Montf"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Macaire"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Magne-De-Casti"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Magne"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Maixant"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Maixent-Lécol"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Mariens"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Martin-De-Gurs"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Martin-De-Ré"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Martin-De-Seig"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Martin-Du-Bois"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Martin-Le-Vieu"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Maurice-Sur-Ad"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Méard-De-Gurço"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Médard-Daunis"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Médard-De-Guiz"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Medard-Deyran"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Médard-En-Jall"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Michel-De-Fron"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Michel-De-Lapu"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Michel-De-Rieu"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Michel"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Morillon"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Nazaire-Sur-Ch"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Ouen-Daunis"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Palais-Sur-Mer"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Pantaléon-De-L"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Pardon-De-Conq"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Paul-Lès-Dax"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Paul"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Pée-Sur-Nivell"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Perdon"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Pey-Darmens"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Philippe-Daig"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Pierre-Dauril"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Pierre-De-Mons"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Pierre-Dirube"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Pierre-Doléro"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Pierre-Du-Mont"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Priest-Sous-Ai"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Priest-Taurion"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Privat-Des-Pre"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Projet-Saint-C"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Quentin-De-Bar"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Quentin-De-Cap"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Rémy"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Robert"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Rogatien"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Sauvant"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Sauveur-Dauni"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Sauveur"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Savin"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Selve"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Seurin-De-Bour"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Seurin-De-Cado"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Seurin-Sur-Li"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Sever"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Sulpice-De-Fal"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Sulpice-De-Roy"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Sulpice-Dexci"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Sulpice-Et-Cam"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Sylvestre"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Symphorien"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Trojan-Les-Bai"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Trojan"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Vaize"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Viance"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Victurnien"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Vincent-De-Pau"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Vincent-De-Per"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Vincent-De-Tyr"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Vivien-De-Blay"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Vivien-De-Médo"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Vivien"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Xandre"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Yrieix-La-Perc"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Yrieix-Sur-Cha"
Uber,"France",FR,"Nouvelle-Aquitaine","Saint-Yzan-De-Soudia"
Uber,"France",FR,"Nouvelle-Aquitaine","Sainte-Bazeille"
Uber,"France",FR,"Nouvelle-Aquitaine","Sainte-Colombe-En-Br"
Uber,"France",FR,"Nouvelle-Aquitaine","Sainte-Colombe"
Uber,"France",FR,"Nouvelle-Aquitaine","Sainte-Eulalie"
Uber,"France",FR,"Nouvelle-Aquitaine","Sainte-Foy-La-Grande"
Uber,"France",FR,"Nouvelle-Aquitaine","Sainte-Hélène"
Uber,"France",FR,"Nouvelle-Aquitaine","Sainte-Marie-De-Goss"
Uber,"France",FR,"Nouvelle-Aquitaine","Sainte-Marie-De-Ré"
Uber,"France",FR,"Nouvelle-Aquitaine","Sainte-Radegonde"
Uber,"France",FR,"Nouvelle-Aquitaine","Sainte-Soulle"
Uber,"France",FR,"Nouvelle-Aquitaine","Sainte-Terre"
Uber,"France",FR,"Nouvelle-Aquitaine","Saintes"
Uber,"France",FR,"Nouvelle-Aquitaine","Salaunes"
Uber,"France",FR,"Nouvelle-Aquitaine","Salignac-Eyvigues"
Uber,"France",FR,"Nouvelle-Aquitaine","Salleboeuf"
Uber,"France",FR,"Nouvelle-Aquitaine","Salles-Lavalette"
Uber,"France",FR,"Nouvelle-Aquitaine","Salles"
Uber,"France",FR,"Nouvelle-Aquitaine","Salles-Sur-Mer"
Uber,"France",FR,"Nouvelle-Aquitaine","Salon"
Uber,"France",FR,"Nouvelle-Aquitaine","Samazan"
Uber,"France",FR,"Nouvelle-Aquitaine","Sames"
Uber,"France",FR,"Nouvelle-Aquitaine","Samonac"
Uber,"France",FR,"Nouvelle-Aquitaine","Sanguinet"
Uber,"France",FR,"Nouvelle-Aquitaine","Sare"
Uber,"France",FR,"Nouvelle-Aquitaine","Sarlat-La-Canéda"
Uber,"France",FR,"Nouvelle-Aquitaine","Sarliac-Sur-Lisle"
Uber,"France",FR,"Nouvelle-Aquitaine","Saubion"
Uber,"France",FR,"Nouvelle-Aquitaine","Saubrigues"
Uber,"France",FR,"Nouvelle-Aquitaine","Saubusse"
Uber,"France",FR,"Nouvelle-Aquitaine","Saucats"
Uber,"France",FR,"Nouvelle-Aquitaine","Saugnac-Et-Cambran"
Uber,"France",FR,"Nouvelle-Aquitaine","Saugon"
Uber,"France",FR,"Nouvelle-Aquitaine","Saujon"
Uber,"France",FR,"Nouvelle-Aquitaine","Saumos"
Uber,"France",FR,"Nouvelle-Aquitaine","Sauternes"
Uber,"France",FR,"Nouvelle-Aquitaine","Sauvagnon"
Uber,"France",FR,"Nouvelle-Aquitaine","Sauveterre-De-Béarn"
Uber,"France",FR,"Nouvelle-Aquitaine","Sauveterre-De-Guyenn"
Uber,"France",FR,"Nouvelle-Aquitaine","Sauveterre-Saint-Den"
Uber,"France",FR,"Nouvelle-Aquitaine","Sauviat-Sur-Vige"
Uber,"France",FR,"Nouvelle-Aquitaine","Savigny-Lévescault"
Uber,"France",FR,"Nouvelle-Aquitaine","Sedzère"
Uber,"France",FR,"Nouvelle-Aquitaine","Segonzac"
Uber,"France",FR,"Nouvelle-Aquitaine","Seignosse"
Uber,"France",FR,"Nouvelle-Aquitaine","Semussac"
Uber,"France",FR,"Nouvelle-Aquitaine","Sendets"
Uber,"France",FR,"Nouvelle-Aquitaine","Senillé"
Uber,"France",FR,"Nouvelle-Aquitaine","Séreilhac"
Uber,"France",FR,"Nouvelle-Aquitaine","Serres-Castet"
Uber,"France",FR,"Nouvelle-Aquitaine","Serres-Morlaàs"
Uber,"France",FR,"Nouvelle-Aquitaine","Sers"
Uber,"France",FR,"Nouvelle-Aquitaine","Sèvres-Anxaumont"
Uber,"France",FR,"Nouvelle-Aquitaine","Seyresse"
Uber,"France",FR,"Nouvelle-Aquitaine","Sigoulès"
Uber,"France",FR,"Nouvelle-Aquitaine","Singleyrac"
Uber,"France",FR,"Nouvelle-Aquitaine","Siorac-En-Périgord"
Uber,"France",FR,"Nouvelle-Aquitaine","Sireuil"
Uber,"France",FR,"Nouvelle-Aquitaine","Siros"
Uber,"France",FR,"Nouvelle-Aquitaine","Smarves"
Uber,"France",FR,"Nouvelle-Aquitaine","Solignac"
Uber,"France",FR,"Nouvelle-Aquitaine","Soorts-Hossegor"
Uber,"France",FR,"Nouvelle-Aquitaine","Soulac-Sur-Mer"
Uber,"France",FR,"Nouvelle-Aquitaine","Soulignac"
Uber,"France",FR,"Nouvelle-Aquitaine","Soumoulou"
Uber,"France",FR,"Nouvelle-Aquitaine","Souraïde"
Uber,"France",FR,"Nouvelle-Aquitaine","Soussans"
Uber,"France",FR,"Nouvelle-Aquitaine","Soustons"
Uber,"France",FR,"Nouvelle-Aquitaine","Soyaux"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Amand-De-Belvès"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Aubin-De-Blaye"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Aubin-De-Branne"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Avit-De-Vialard"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Capraise-De-Lali"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Castin"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Cernin-De-Larche"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Ciers-De-Canesse"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Clément-Des-Bale"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Faust"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Ferme"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Genès-De-Blaye"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Genès-De-Castill"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Genès-De-Fronsac"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Genès-De-Lombaud"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Genest-Sur-Rosel"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Genis-Du-Bois"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Germain-De-La-Ri"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Germain"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Girons-Daiguevi"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Hilaire-Bonneval"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Jean-De-Blaignac"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Jean-De-Marsacq"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Julien-Beychevel"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Julien-De-Cremps"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Laurent-De-Gosse"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Laurent-Des-Comb"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Laurent-Des-Vign"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Laurent-Du-Bois"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Léger-La-Montagn"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Léon"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Loubert"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Martin-De-Hinx"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Martin-De-Jussac"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Martin-De-Laye"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Martin-De-Saint-Maixent"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Martin-De-Sescas"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Martin-Lacaussad"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Martin-Terressus"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Maurice-La-Soute"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Michel-De-Montai"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Nexans"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Pandelon"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Pardoux-Du-Breui"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Pardoux"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Pey-De-Castets"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Priest-Ligoure"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Romain-La-Virvée"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Seurin-De-Prats"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Symphorien-Sur-C"
Uber,"France",FR,"Nouvelle-Aquitaine","St-Vincent-De-Paul"
Uber,"France",FR,"Nouvelle-Aquitaine","Ste-Croix-Du-Mont"
Uber,"France",FR,"Nouvelle-Aquitaine","Ste-Innocence"
Uber,"France",FR,"Nouvelle-Aquitaine","Ste-Marthe"
Uber,"France",FR,"Nouvelle-Aquitaine","Suaux"
Uber,"France",FR,"Nouvelle-Aquitaine","Surgères"
Uber,"France",FR,"Nouvelle-Aquitaine","Tabanac"
Uber,"France",FR,"Nouvelle-Aquitaine","Talence"
Uber,"France",FR,"Nouvelle-Aquitaine","Taller"
Uber,"France",FR,"Nouvelle-Aquitaine","Taponnat-Fleurignac"
Uber,"France",FR,"Nouvelle-Aquitaine","Targon"
Uber,"France",FR,"Nouvelle-Aquitaine","Tarnès"
Uber,"France",FR,"Nouvelle-Aquitaine","Tarnos"
Uber,"France",FR,"Nouvelle-Aquitaine","Tartas"
Uber,"France",FR,"Nouvelle-Aquitaine","Tauriac"
Uber,"France",FR,"Nouvelle-Aquitaine","Tercis-Les-Bains"
Uber,"France",FR,"Nouvelle-Aquitaine","Terrasson-Lavilledie"
Uber,"France",FR,"Nouvelle-Aquitaine","Thairé"
Uber,"France",FR,"Nouvelle-Aquitaine","Thenac"
Uber,"France",FR,"Nouvelle-Aquitaine","Thézac"
Uber,"France",FR,"Nouvelle-Aquitaine","Thurageau"
Uber,"France",FR,"Nouvelle-Aquitaine","Tizac-De-Curton"
Uber,"France",FR,"Nouvelle-Aquitaine","Tizac-De-Lapouyade"
Uber,"France",FR,"Nouvelle-Aquitaine","Tonnay-Charente"
Uber,"France",FR,"Nouvelle-Aquitaine","Tonneins"
Uber,"France",FR,"Nouvelle-Aquitaine","Torsac"
Uber,"France",FR,"Nouvelle-Aquitaine","Tosse"
Uber,"France",FR,"Nouvelle-Aquitaine","Toulenne"
Uber,"France",FR,"Nouvelle-Aquitaine","Touvre"
Uber,"France",FR,"Nouvelle-Aquitaine","Trélissac"
Uber,"France",FR,"Nouvelle-Aquitaine","Trémolat"
Uber,"France",FR,"Nouvelle-Aquitaine","Tresses"
Uber,"France",FR,"Nouvelle-Aquitaine","Trizay"
Uber,"France",FR,"Nouvelle-Aquitaine","Trois-Palis"
Uber,"France",FR,"Nouvelle-Aquitaine","Tulle"
Uber,"France",FR,"Nouvelle-Aquitaine","Urcuit"
Uber,"France",FR,"Nouvelle-Aquitaine","Urrugne"
Uber,"France",FR,"Nouvelle-Aquitaine","Urt"
Uber,"France",FR,"Nouvelle-Aquitaine","Ussac"
Uber,"France",FR,"Nouvelle-Aquitaine","Usson-Du-Poitou"
Uber,"France",FR,"Nouvelle-Aquitaine","Ustaritz"
Uber,"France",FR,"Nouvelle-Aquitaine","Uzan"
Uber,"France",FR,"Nouvelle-Aquitaine","Uzein"
Uber,"France",FR,"Nouvelle-Aquitaine","Uzeste"
Uber,"France",FR,"Nouvelle-Aquitaine","Uzos"
Uber,"France",FR,"Nouvelle-Aquitaine","Vars"
Uber,"France",FR,"Nouvelle-Aquitaine","Vasles"
Uber,"France",FR,"Nouvelle-Aquitaine","Vaux-Sur-Mer"
Uber,"France",FR,"Nouvelle-Aquitaine","Vayres"
Uber,"France",FR,"Nouvelle-Aquitaine","Vélines"
Uber,"France",FR,"Nouvelle-Aquitaine","Vendays-Montalivet"
Uber,"France",FR,"Nouvelle-Aquitaine","Vensac"
Uber,"France",FR,"Nouvelle-Aquitaine","Vérac"
Uber,"France",FR,"Nouvelle-Aquitaine","Verdelais"
Uber,"France",FR,"Nouvelle-Aquitaine","Vergeroux"
Uber,"France",FR,"Nouvelle-Aquitaine","Vérines"
Uber,"France",FR,"Nouvelle-Aquitaine","Verneuil-Sur-Vienne"
Uber,"France",FR,"Nouvelle-Aquitaine","Vernon"
Uber,"France",FR,"Nouvelle-Aquitaine","Verrières"
Uber,"France",FR,"Nouvelle-Aquitaine","Verteuil-Dagenais"
Uber,"France",FR,"Nouvelle-Aquitaine","Verteuil-Sur-Charent"
Uber,"France",FR,"Nouvelle-Aquitaine","Vertheuil"
Uber,"France",FR,"Nouvelle-Aquitaine","Veyrac"
Uber,"France",FR,"Nouvelle-Aquitaine","Vicq-Sur-Breuilh"
Uber,"France",FR,"Nouvelle-Aquitaine","Vielle-Saint-Girons"
Uber,"France",FR,"Nouvelle-Aquitaine","Vieux-Boucau-Les-Bai"
Uber,"France",FR,"Nouvelle-Aquitaine","Vigeois"
Uber,"France",FR,"Nouvelle-Aquitaine","Vignonet"
Uber,"France",FR,"Nouvelle-Aquitaine","Villamblard"
Uber,"France",FR,"Nouvelle-Aquitaine","Villandraut"
Uber,"France",FR,"Nouvelle-Aquitaine","Villebois-Lavalette"
Uber,"France",FR,"Nouvelle-Aquitaine","Villedoux"
Uber,"France",FR,"Nouvelle-Aquitaine","Villefranche-De-Lonc"
Uber,"France",FR,"Nouvelle-Aquitaine","Villefranque"
Uber,"France",FR,"Nouvelle-Aquitaine","Villegouge"
Uber,"France",FR,"Nouvelle-Aquitaine","Villejoubert"
Uber,"France",FR,"Nouvelle-Aquitaine","Villenave-De-Rions"
Uber,"France",FR,"Nouvelle-Aquitaine","Villenave-Dornon"
Uber,"France",FR,"Nouvelle-Aquitaine","Villeneuve"
Uber,"France",FR,"Nouvelle-Aquitaine","Villeneuve-Sur-Lot"
Uber,"France",FR,"Nouvelle-Aquitaine","Villeréal"
Uber,"France",FR,"Nouvelle-Aquitaine","Villiers"
Uber,"France",FR,"Nouvelle-Aquitaine","Vindelle"
Uber,"France",FR,"Nouvelle-Aquitaine","Virelade"
Uber,"France",FR,"Nouvelle-Aquitaine","Virsac"
Uber,"France",FR,"Nouvelle-Aquitaine","Vitrac"
Uber,"France",FR,"Nouvelle-Aquitaine","Vivonne"
Uber,"France",FR,"Nouvelle-Aquitaine","Voeuil-Et-Giget"
Uber,"France",FR,"Nouvelle-Aquitaine","Vouillé"
Uber,"France",FR,"Nouvelle-Aquitaine","Vouneuil-Sous-Biard"
Uber,"France",FR,"Nouvelle-Aquitaine","Vouneuil-Sur-Vienne"
Uber,"France",FR,"Nouvelle-Aquitaine","Ychoux"
Uber,"France",FR,"Nouvelle-Aquitaine","Yves"
Uber,"France",FR,"Nouvelle-Aquitaine","Yvrac-Et-Malleyrand"
Uber,"France",FR,"Nouvelle-Aquitaine","Yvrac"
Uber,"France",FR,"Nouvelle-Aquitaine","Yzosse"
Uber,"France",FR,"Occitanie","Abeilhan"
Uber,"France",FR,"Occitanie","Adissan"
Uber,"France",FR,"Occitanie","Agde"
Uber,"France",FR,"Occitanie","Aguessac"
Uber,"France",FR,"Occitanie","Aigaliers"
Uber,"France",FR,"Occitanie","Aigrefeuille"
Uber,"France",FR,"Occitanie","Aigremont"
Uber,"France",FR,"Occitanie","Aiguefonde"
Uber,"France",FR,"Occitanie","Aigues-Mortes"
Uber,"France",FR,"Occitanie","Aigues-Vives"
Uber,"France",FR,"Occitanie","Aimargues"
Uber,"France",FR,"Occitanie","Alan"
Uber,"France",FR,"Occitanie","Albi"
Uber,"France",FR,"Occitanie","Albiac"
Uber,"France",FR,"Occitanie","Albias"
Uber,"France",FR,"Occitanie","Alénya"
Uber,"France",FR,"Occitanie","Alès"
Uber,"France",FR,"Occitanie","Algans"
Uber,"France",FR,"Occitanie","Alignan-Du-Vent"
Uber,"France",FR,"Occitanie","Allègre-Les-Fumades"
Uber,"France",FR,"Occitanie","Alzonne"
Uber,"France",FR,"Occitanie","Ambax"
Uber,"France",FR,"Occitanie","Ambres"
Uber,"France",FR,"Occitanie","Amélie-Les-Bains-Pal"
Uber,"France",FR,"Occitanie","Andillac"
Uber,"France",FR,"Occitanie","Anduze"
Uber,"France",FR,"Occitanie","Aniane"
Uber,"France",FR,"Occitanie","Aragon"
Uber,"France",FR,"Occitanie","Aramon"
Uber,"France",FR,"Occitanie","Arboras"
Uber,"France",FR,"Occitanie","Argelès-Gazost"
Uber,"France",FR,"Occitanie","Argelès-Sur-Mer"
Uber,"France",FR,"Occitanie","Argeliers"
Uber,"France",FR,"Occitanie","Argelliers"
Uber,"France",FR,"Occitanie","Argilliers"
Uber,"France",FR,"Occitanie","Armissan"
Uber,"France",FR,"Occitanie","Arpaillargues-Et-Aur"
Uber,"France",FR,"Occitanie","Arthès"
Uber,"France",FR,"Occitanie","Arzens"
Uber,"France",FR,"Occitanie","Aspet"
Uber,"France",FR,"Occitanie","Aspiran"
Uber,"France",FR,"Occitanie","Assas"
Uber,"France",FR,"Occitanie","Aubais"
Uber,"France",FR,"Occitanie","Aubord"
Uber,"France",FR,"Occitanie","Aucamville"
Uber,"France",FR,"Occitanie","Auch"
Uber,"France",FR,"Occitanie","Aujargues"
Uber,"France",FR,"Occitanie","Aumelas"
Uber,"France",FR,"Occitanie","Aumes"
Uber,"France",FR,"Occitanie","Auradé"
Uber,"France",FR,"Occitanie","Auragne"
Uber,"France",FR,"Occitanie","Aureilhan"
Uber,"France",FR,"Occitanie","Aurelle-Verlac"
Uber,"France",FR,"Occitanie","Aureville"
Uber,"France",FR,"Occitanie","Auriac-Sur-Vendinell"
Uber,"France",FR,"Occitanie","Auribail"
Uber,"France",FR,"Occitanie","Aurignac"
Uber,"France",FR,"Occitanie","Aurin"
Uber,"France",FR,"Occitanie","Aussac"
Uber,"France",FR,"Occitanie","Aussillon"
Uber,"France",FR,"Occitanie","Aussonne"
Uber,"France",FR,"Occitanie","Auterive"
Uber,"France",FR,"Occitanie","Autignac"
Uber,"France",FR,"Occitanie","Auzeville-Tolosane"
Uber,"France",FR,"Occitanie","Auzielle"
Uber,"France",FR,"Occitanie","Auzits"
Uber,"France",FR,"Occitanie","Avignonet-Lauragais"
Uber,"France",FR,"Occitanie","Ayguesvives"
Uber,"France",FR,"Occitanie","Ayros-Arbouix"
Uber,"France",FR,"Occitanie","Azas"
Uber,"France",FR,"Occitanie","Azereix"
Uber,"France",FR,"Occitanie","Azille"
Uber,"France",FR,"Occitanie","Bagard"
Uber,"France",FR,"Occitanie","Bages"
Uber,"France",FR,"Occitanie","Bagnères-De-Bigorre"
Uber,"France",FR,"Occitanie","Bagnols-Sur-Cèze"
Uber,"France",FR,"Occitanie","Baho"
Uber,"France",FR,"Occitanie","Baillargues"
Uber,"France",FR,"Occitanie","Baixas"
Uber,"France",FR,"Occitanie","Balaruc-Le-Vieux"
Uber,"France",FR,"Occitanie","Balaruc-Les-Bains"
Uber,"France",FR,"Occitanie","Balma"
Uber,"France",FR,"Occitanie","Bannières"
Uber,"France",FR,"Occitanie","Banyuls-Dels-Aspres"
Uber,"France",FR,"Occitanie","Banyuls-Sur-Mer"
Uber,"France",FR,"Occitanie","Barbaira"
Uber,"France",FR,"Occitanie","Barbazan-Debat"
Uber,"France",FR,"Occitanie","Barjac"
Uber,"France",FR,"Occitanie","Barre-Des-Cévennes"
Uber,"France",FR,"Occitanie","Barry-Dislemade"
Uber,"France",FR,"Occitanie","Bassan"
Uber,"France",FR,"Occitanie","Baziège"
Uber,"France",FR,"Occitanie","Bazus"
Uber,"France",FR,"Occitanie","Beaucaire"
Uber,"France",FR,"Occitanie","Beaufort"
Uber,"France",FR,"Occitanie","Beaulieu"
Uber,"France",FR,"Occitanie","Beaumont-Sur-Lèze"
Uber,"France",FR,"Occitanie","Beaupuy"
Uber,"France",FR,"Occitanie","Beauville"
Uber,"France",FR,"Occitanie","Beauvoisin"
Uber,"France",FR,"Occitanie","Beauzelle"
Uber,"France",FR,"Occitanie","Bédarieux"
Uber,"France",FR,"Occitanie","Bélarga"
Uber,"France",FR,"Occitanie","Belberaud"
Uber,"France",FR,"Occitanie","Belbèse"
Uber,"France",FR,"Occitanie","Belbèze-De-Lauragais"
Uber,"France",FR,"Occitanie","Belcastel"
Uber,"France",FR,"Occitanie","Belesta"
Uber,"France",FR,"Occitanie","Bellegarde"
Uber,"France",FR,"Occitanie","Bellegarde-Ste-Mari"
Uber,"France",FR,"Occitanie","Bellesserre"
Uber,"France",FR,"Occitanie","Belvézet"
Uber,"France",FR,"Occitanie","Bérat"
Uber,"France",FR,"Occitanie","Bernac"
Uber,"France",FR,"Occitanie","Bernis"
Uber,"France",FR,"Occitanie","Berriac"
Uber,"France",FR,"Occitanie","Bessan"
Uber,"France",FR,"Occitanie","Bessèges"
Uber,"France",FR,"Occitanie","Bessens"
Uber,"France",FR,"Occitanie","Bessières"
Uber,"France",FR,"Occitanie","Béziers"
Uber,"France",FR,"Occitanie","Bezouce"
